"QC Type";"AST";"Id";"qc_date";"name_media";"batch_no";"sterility_test_conclusion";"reported_by_pc";"ast";"conclusion_pc";"conclusion_gp";"qc_result";"comments";"qc_validated_set";"User ID"
"IQC";"no";"1824";"2021-06-11";"Blood Culture Bottle (adult)";"BHI A040621-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1826";"2021-06-15";"MacConkey Agar";"MAC080621-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1828";"2021-06-16";"Ashdown's Agar";"ASHA100621-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"1830";"2021-06-16";"Sheep Blood Mueller-Hinton Agar";"SMH100621-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1832";"2021-06-17";"Chocolate Agar";"CHOC150621-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1834";"2021-06-17";"Blood Culture Bottle (child)";"BHI P110621-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1836";"2021-06-17";"Kligler Iron Agar";"KIA110621-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1838";"2021-06-11";"Kligler Iron Agar";"KIA090621-01";"pass";"1";"1";"pass";"failed";"1";"";"1";"makteyka"
"IQC";"no";"1840";"2021-06-10";"Kligler Iron Agar";"KIA030621-01";"pass";"1";"1";"pass";"failed";"1";"";"1";"makteyka"
"IQC";"no";"1842";"2021-06-24";"Chocolate Agar";"CHOC220621-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1844";"2021-06-24";"Thiosulfate Citrate Bile Salts Sucrose Agar ";"TCBS220621-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1846";"2021-06-25";"Blood Agar";"BAP230621-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"1848";"2021-06-25";"Mueller Hinton II Agar ";"MHII240621-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"1850";"2021-06-30";"GC agar +1% growth supplement";"GCA280621-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"1852";"2021-06-30";"Modified Thayer-Martin Agar ";"MTM280621-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"1854";"2021-06-30";"Chocolate Agar";"CHOC300621-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"1856";"2021-06-29";"Blood Agar";"BAP290621-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"1858";"2021-07-07";"Blood Culture Bottle (adult)";"BHI A250621-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"1860";"2021-07-07";"Blood Agar";"BAP060721-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"1862";"2021-07-07";"Mannitol Salt Agar";"MSA050721-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"yes";"1864";"2021-07-15";"Mueller Hinton II Agar ";"MHII070721-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"1866";"2021-07-15";"Blood Agar";"BAP080721-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"1868";"2021-07-15";"Simmons Citrate Agar ";"CIT120721-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"1870";"2021-07-15";"Urea Agar";"URE130721-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"1872";"2021-07-15";"Thiosulfate Citrate Bile Salts Sucrose Agar ";"TCBS130721-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"1874";"2021-07-15";"Hektoen Enteric Agar";"HE140721-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1876";"2021-07-15";"Blood Agar";"BAP140721-01";"failed";"1";"1";"pass";"pass";"1";"fail sterility";"";""
"IQC";"no";"1878";"2021-07-20";"Ashdown's Agar";"ASHA150721-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1880";"2021-07-20";"Chocolate Agar";"CHOC150721-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1882";"2021-07-20";"Blood Culture Bottle (child)";"BHI P160721-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1884";"2021-07-20";"Mannitol Salt Agar";"MSA190721-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1886";"2021-07-20";"Cystine Lactose Electrolyte Deficient Agar";"CLED190721-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"1888";"2021-07-22";"Mueller Hinton II Agar ";"MHII200721-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1890";"2021-07-22";"Chocolate Agar";"CHOC200721-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1892";"2021-07-23";"Lysine Iron Agar";"LIA220721-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1894";"2021-07-23";"Sulfide Indole Motility Medium";"SIM210721-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1896";"2021-07-23";"MacConkey Agar";"MAC220721-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1898";"2021-07-23";"Blood Agar";"BAP210721-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1900";"2021-07-29";"Blood Culture Bottle (adult)";"BHI A230721-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"1902";"2021-08-05";"Mueller Hinton II Agar ";"MHII030821-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1904";"2021-08-05";"MacConkey Agar";"MAC280721-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"1906";"2021-08-05";"Sheep Blood Mueller-Hinton Agar";"SMH040821-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1908";"2021-08-05";"Trypticase Soy Broth + 20% glycerol";"TSBG040821-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1910";"2021-08-05";"Thiosulfate Citrate Bile Salts Sucrose Agar ";"TCBS040821-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1912";"2021-08-05";"Cystine Lactose Electrolyte Deficient Agar";"CLED030821-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1914";"2021-08-09";"Blood Agar";"BAP050821-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1916";"2021-08-09";"Chocolate Agar";"CHOC050821-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1918";"2021-08-11";"Urea Agar";"URE100821-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"1920";"2021-08-11";"Mueller Hinton II Agar ";"MHII100821-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1922";"2021-08-11";"Hektoen Enteric Agar";"HE090821-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1924";"2021-08-11";"Kligler Iron Agar";"KIA090821-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1926";"2021-08-11";"Mannitol Salt Agar";"MSA090821-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1928";"2021-08-11";"Blood Culture Bottle (adult)";"BHI A060821-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1930";"2021-08-13";"Chocolate Agar";"CHOC110821-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1932";"2021-08-13";"Blood Agar";"BAP110821-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"1934";"2021-08-17";"Mueller Hinton II Agar ";"MHII170821-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"1936";"2021-08-17";"Chocolate Agar";"CHOC170821-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"1938";"2021-08-16";"Sulfide Indole Motility Medium";"SIM160821-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"1940";"2021-08-16";"Blood Agar";"BAP160821-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"1942";"2021-08-16";"Blood Culture Bottle (adult)";"BHI A130821-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"1944";"2021-08-13";"Blood Agar";"BAP120821-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"1946";"2021-08-16";"Trypticase Soy Broth + 20% glycerol";"TSBG120821-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1948";"2021-08-20";"Simmons Citrate Agar ";"CIT190821-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"1950";"2021-08-18";"Ashdown's Agar";"ASHA180821-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1952";"2021-08-18";"Mannitol Salt Agar";"MSA180821-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"1954";"2021-08-20";"Blood Agar";"BAP190821-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"yes";"1956";"2021-08-23";"Mueller Hinton II Agar ";"MHII230821-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"vivian"
"IQC";"yes";"1958";"2021-08-31";"Mueller Hinton II Agar ";"MHII260821-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1960";"2021-08-31";"Lysine Iron Agar";"LIA300821-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"1962";"2021-08-31";"Mueller Hinton II Agar ";"MHII300821-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1964";"2021-08-31";"Blood Agar";"BAP310821-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1966";"2021-08-31";"Thiosulfate Citrate Bile Salts Sucrose Agar ";"TCBS310821-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1968";"2021-08-31";"Blood Culture Bottle (child)";"BHI P270821-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"1970";"2021-09-03";"Sheep Blood Mueller-Hinton Agar";"SMH010921-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1972";"2021-09-03";"Trypticase Soy Broth + 20% glycerol";"TSBG020921-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1974";"2021-09-03";"Mannitol Salt Agar";"MSA020921-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1976";"2021-09-06";"Blood Agar";"BAP060921-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1978";"2021-09-06";"Urea Agar";"URE060921-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1980";"2021-09-06";"Blood Culture Bottle (adult)";"BHI A030921-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1982";"2021-09-09";"Chocolate Agar";"CHOC070921-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1984";"2021-09-08";"MacConkey Agar";"MAC080921-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1986";"2021-09-14";"Blood Agar";"BAP130921-01";"failed";"1";"1";"pass";"";"1";"Batch failed sterility testing";"1";"vivian"
"IQC";"no";"1988";"2021-09-14";"Hektoen Enteric Agar";"HE130921-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1990";"2021-09-14";"Blood Culture Bottle (adult)";"BHI A100921-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1992";"2021-09-14";"Chocolate Agar";"CHOC090921-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1994";"2021-09-16";"Chocolate Agar";"CHOC140921-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"1996";"2021-09-16";"Blood Agar";"BAP140921-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"1998";"2021-09-17";"Mueller Hinton II Agar ";"MHII150921-01";"pass";"1";"0";"pass";"";"0";"";"1";"makteyka"
"IQC";"no";"2000";"2021-09-17";"Chocolate Agar";"CHOC150921-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2002";"2021-09-22";"Blood Culture Bottle (adult)";"BHI A170921-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2004";"2021-09-22";"Blood Culture Bottle (adult)";"BHI A170921-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2006";"2021-09-22";"Cystine Lactose Electrolyte Deficient Agar";"CLED160921-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2008";"2021-09-22";"Kligler Iron Agar";"KIA160921-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2010";"2021-09-22";"MacConkey Agar";"MAC160921-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2012";"2021-09-22";"Blood Agar";"BAP200921-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2014";"2021-09-22";"Lysine Iron Agar";"LIA200921-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2016";"2021-09-21";"Mueller Hinton II Agar ";"MHII210921-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2018";"2021-09-21";"Sheep Blood Mueller-Hinton Agar";"SMH210921-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2020";"2021-09-27";"Blood Agar";"BAP220921-01";"failed";"";"1";"";"";"1";"Fail sterility testing";"1";"makteyka"
"IQC";"no";"2022";"2021-09-28";"Blood Agar";"BAP270921-01";"";"1";"1";"pass";"";"1";"Fail sterility testing";"1";"makteyka"
"IQC";"yes";"2024";"2021-09-28";"GC agar +1% growth supplement";"GCA270921-01";"pass";"1";"0";"pass";"pass";"1";"Validation/experiment";"1";"vivian"
"IQC";"no";"2026";"2021-09-28";"MacConkey Agar";"MAC270921-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2028";"2021-09-14";"GC agar +1% growth supplement";"GCA140921-01";"pass";"1";"0";"pass";"pass";"1";"Experiment / validation - Not for customer use";"1";"vivian"
"IQC";"no";"2030";"2021-09-29";"Ashdown's Agar";"ASHA220921-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2032";"2021-09-29";"Simmons Citrate Agar ";"CIT220921-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2034";"2021-09-29";"Mannitol Salt Agar";"MSA280921-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2036";"2021-10-01";"Blood Agar";"BAP280921-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2038";"2021-10-01";"Sulfide Indole Motility Medium";"SIM290921-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2040";"2021-10-01";"Cystine Lactose Electrolyte Deficient Agar";"CLED290921-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2042";"2021-10-01";"Mueller Hinton II Agar ";"MHII290921-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2044";"2021-10-01";"Blood Culture Bottle (adult)";"BHI A230921-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2046";"2021-09-28";"GC agar +1% growth supplement";"GCA280921-01";"pass";"1";"0";"pass";"pass";"1";"Validation/experiment";"1";"vivian"
"IQC";"no";"2048";"2021-10-12";"MacConkey Agar";"MAC111021-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2050";"2021-10-12";"Chocolate Agar";"CHOC111021-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2052";"2021-10-12";"Blood Culture Bottle (adult)";"BHI A041021-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2054";"2021-10-12";"Mueller Hinton II Agar ";"MHII300921-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2056";"2021-10-12";"Blood Culture Bottle (child)";"BHI P300921-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2058";"2021-03-29";"GC agar +1% growth supplement";"GCA250321-02";"pass";"1";"0";"pass";"pass";"1";"Experiment/validation; not for customer use";"1";"vivian"
"IQC";"no";"2060";"2021-10-14";"Blood Agar";"BAP121021-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2062";"2021-10-14";"Blood Agar";"BAP121021-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2064";"2021-10-20";"Blood Agar";"BAP191021-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2066";"2021-10-20";"Hektoen Enteric Agar";"HE191021-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2068";"2021-10-20";"Urea Agar";"URE191021-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2070";"2021-10-20";"Blood Agar";"BAP191021-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2072";"2021-10-20";"Chocolate Agar";"CHOC181021-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2074";"2021-10-20";"Trypticase Soy Broth + 20% glycerol";"TSBG181021-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2076";"2021-10-20";"Thiosulfate Citrate Bile Salts Sucrose Agar ";"TCBS181021-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2078";"2021-10-20";"Blood Culture Bottle (adult)";"BHI A141021-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2080";"2021-10-20";"Blood Culture Bottle (adult)";"BHI A141021-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2082";"2021-10-20";"Blood Agar";"BAP131021-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2084";"2021-10-20";"Chocolate Agar";"CHOC131021-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2086";"2021-10-21";"MacConkey Agar";"MAC201021-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2088";"2021-10-21";"Blood Agar";"BAP201021-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2090";"2021-10-21";"GC agar +1% growth supplement";"GCA201021-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2092";"2021-10-25";"Blood Culture Bottle (adult)";"BHI A221021-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2094";"2021-10-25";"Modified Thayer-Martin Agar ";"MTM211021-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2096";"2021-10-25";"Chocolate Agar";"CHOC211021-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2098";"2021-10-25";"Mueller Hinton II Agar ";"MHII211021-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2100";"2021-10-26";"Chocolate Agar";"CHOC251021-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2102";"2021-10-27";"Kligler Iron Agar";"KIA251021-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2104";"2021-10-28";"Blood Agar";"BAP261021-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2106";"2021-10-28";"Lysine Iron Agar";"LIA261021-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2108";"2021-10-28";"Blood Agar";"BAP261021-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2110";"2021-11-03";"Trypticase Soy Broth ";"TSB011121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2112";"2021-11-03";"Ashdown's Agar";"ASHA011121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2114";"2021-11-03";"Chocolate Agar";"CHOC011121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2116";"2021-11-03";"Mueller Hinton II Agar ";"MHII271021-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2118";"2021-11-03";"Mannitol Salt Agar";"MSA271021-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2120";"2021-11-03";"Blood Culture Bottle (adult)";"BHI A281021-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2122";"2021-11-03";"Blood Culture Bottle (adult)";"BHI A281021-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2124";"2021-11-03";"Sheep Blood Mueller-Hinton Agar";"SMH271021-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2126";"2021-11-04";"Trypticase Soy Broth + 20% glycerol";"TSBG031121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2128";"2021-11-04";"Mueller Hinton II Agar ";"MHII031121-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2130";"2021-11-04";"Chocolate Agar";"CHOC031121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2132";"2021-11-04";"Simmons Citrate Agar ";"CIT021121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2134";"2021-11-04";"Thiosulfate Citrate Bile Salts Sucrose Agar ";"TCBS021121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2136";"2021-11-04";"MacConkey Agar";"MAC021121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2138";"2021-11-04";"Blood Agar";"BAP021121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2140";"2021-11-10";"Cystine Lactose Electrolyte Deficient Agar";"CLED081121-01";"pass";"1";"1";"pass";"pass";"0";"Refer to batch record";"1";"vivian"
"IQC";"no";"2142";"2021-11-10";"Urea Agar";"URE041121-01";"pass";"1";"1";"pass";"pass";"0";"Use ATCC incubated 48h";"1";"makteyka"
"IQC";"no";"2144";"2021-11-10";"Mannitol Salt Agar";"MSA041121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2146";"2021-11-05";"Mueller Hinton II Agar ";"MHII041121-01";"";"1";"0";"failed";"";"1";"Failed Physiochemical IQC";"1";"vivian"
"IQC";"no";"2148";"2021-09-28";"Cystine Lactose Electrolyte Deficient Agar";"CLED280921-01";"failed";"";"1";"";"";"1";"failed sterility testing";"1";"vivian"
"IQC";"no";"2150";"2021-11-08";"Blood Culture Bottle (child)";"BHI P051121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2152";"2021-11-10";"Blood Culture Bottle (adult)";"BHI A081121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2154";"2021-11-15";"Ashdown's Agar";"ASHA151121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2156";"2021-11-15";"Blood Agar";"BAP151121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2158";"2021-11-12";"Mueller Hinton II Agar ";"MHII111121-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2160";"2021-11-10";"Kligler Iron Agar";"KIA101121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2162";"2021-11-10";"Blood Agar";"BAP101121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2164";"2021-11-12";"Blood Agar";"BAP111121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2166";"2021-11-12";"Sulfide Indole Motility Medium";"SIM111121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2168";"2021-11-23";"Mueller Hinton II Agar ";"MHII231121-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2170";"2021-11-22";"Blood Agar";"BAP221121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2172";"2021-11-22";"MacConkey Agar";"MAC161121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2174";"2021-11-23";"Chocolate Agar";"CHOC231121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2176";"2021-11-23";"Lysine Iron Agar";"LIA231121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2178";"2021-11-15";"Blood Culture Bottle (adult)";"BHI A121121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2180";"2021-11-22";"Blood Culture Bottle (adult)";"BHI A171121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2182";"2021-11-23";"Mannitol Salt Agar";"MSA231121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2184";"2021-11-26";"Chocolate Agar";"CHOC241121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2186";"2021-11-26";"Simmons Citrate Agar ";"CIT241121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
